word,english,japanese,example,present,teForm,negative,past,pastNegative,potential,imperative,volitional,group,desirative,conditional,passive,causative,causativePassive,honorific,humble,mark
you ni,"in order to (e.g., meet goal); so that; seems to; appears to be; hoping or wishing for something",ように,"Piano o jouzi ni hikeru you ni mainichi renshuu shite iru. (In order to be able to play the piano well, I practice every day.); Furansugo o jouzi ni hanaseru you ni naritai. (I want to be able to speak French well. [you ni naritai = want to become so that...]); One very handy aspect of you ni is that it can be used to start an idea which is completed (mentally) by the other party. Compare these examples, with their literal translations: Ashita rokuji ni okireru you ni, mezamashidokei o setto shite ne. (So that you can get up at six tomorrow, set the alarm clock, okay?); 彼に明日話さないように言ってください。(Tell him not to talk tomorrow.)",,,,,,,,,,,,,,,,,false
youkoso,welcome,ようこそ,toukyou ni youkoso. (Welcome to Tokyo.),,,,,,,,,,,,,,,,,false
yuri,lily (flower),ユリ,,,,,,,,,,,,,,,,,,false
yurayura,slow swaying,ゆらゆら,,,,,,,,,,,,,,,,,,false
yuderu,to boil,ゆでる,ゆでた (boiled),,yudete,,yudeta,,,,,,,,,,,,,false
yusuru,to blackmail; to threaten,ゆする,,,,,,,,,,,,,,,,,,false
yuube; sakuban; kinou no ban; kinou no yoru; sakuya,last night; yesterday evening,ゆうべ；昨夜（さくや）,,,,,,,,,,,,,,,,,,false
yareyare,exclamation of relief or disappointment,やれやれ,,,,,,,,,,,,,,,,,,false
yaru,"to do; to make; to play; to give (to pets, plants, younger siblings, etc.); to perform (～を)",やる,"dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
dou yatte wakaru no. (How do you know?)
Un, demo sonna ni yaranai. (Yes, but not often.)
花に水をやった。(I watered my flower.)
",yarimasu,yatte,yaranai,yatta,,yarareru,yare; yaruna,yarou,,,,,,,yaraseru,,false
yarinaosu,to redo; to do over again; to brush up,やり直す,,,,,,,,,,,,,,,,,,false
yaritori,giving and taking; conversational exchange; exchange (of letters); arguing back and forth,やり取り,,,,,,,,,,,,,,,,,,false
yayakoshii,puzzling; tangled; complicated; complex,ややこしい,,,,,,,,,,,,,,,,,,false
yameki,yell; shout; outcry,やめき,,,,,,,,,,,,,,,,,,false
yabu,bush (plant),やぶ,,,,,,,,,,,,,,,,,,false
yappari,I thought so!; I knew it!; after all; I knew it would happen!; as expected,やっぱり,,,,,,,,,,,,,,,,,,false
moteru,to be popular among people of the opposite sex,やさしい男の人はもてる。(Kind men are popular among women.),,,,,,,,,,,,,,,,,,false
yakan,kettle,やかん,,,,,,,,,,,,,,,,,,false
yakamashii,noisy; boisterous;,やかましい,,yakamashii desu,,yakamashikunai,,,,,,,,,,,,,,false
morau,to receive; to get,もらう,ひと口もらってもいい？ (May I have a bite?),moraimasu,moratte; morawanakute,morawanai,moratta; moraimashita,,moraeru,,moraimashou,,,moraeba; morawanakereba,,,,,,false
monosugoku,extremely,ものすごく,,,,,,,,,,,,,,,,,,false
monita,"monitor (computer, program or utility that monitors a program or activity)",モニタ,,,,,,,,,,,,,,,,,,false
moteru,to be popular (in terms of romantic interest) (peopl に); to be well liked,もてる,moteru darou (must be popular); 彼はとても女の子にもてる。(He is very popular with girls.),,,motenai,,,,,,,,,,,,,,false
motsureau,"to entangle themselves together (e.g., of butterflies); to be intertwined",もつれ合う,,,motsureatte,,,,,,,,,,,,,,,false
motto motto,more and more,もっともっと,,,,,,,,,,,,,,,,,,false
motsu,to last; to endure,もつ,この電池どのくらいもつと思う？ (How long do you think this battery will last?),,,,,,,,,,,,,,,,,false
moji moji suru,to fidgit; hesitatingly; fidgety; restlessly; squirmingly,もじもじする,,,,,,,,,,,,,,,,,,false
moshikashite,perhaps; possibly,もしかして；若しかして,,,,,,,,,,,,moshikashitara,,,,,,false
moshikashitara,perhaps; maybe; by some chance; by any chance,もしかしたら,,,,,,,,,,,,,,,,,,false
mou sukoshi iro no koii/usui,darker color; darker shade/lighter color; lighter shade,もう少し色の濃いい／うすい,,,,,,,,,,,,,,,,,,false
mou ~ nai,not any longer,もう～ない,,,,,,,,,,Grammar,,,,,,,,false
mou; sude ni,already,もう；すでに,,,,,,,,,,,,,,,,,,false
mou,already; yet; (one) more,もう,,,,,,,,,,,,,,,,,,false
menbaa,"member (e.g., of a club)",メンバー,,,,,,,,,,,,,,,,,,false
memorii,memory (computer),メモリー,,,,,,,,,,,,,,,,,,false
memo suru,to take a memo; to take notes,メモする,,,,,,,,,,,,,,,,,,false
mediamu,medium,メディアム,,,,,,,,,,,,,,,,,,false
mezurashii,unusual; rare; odd; uncommon,めずらしい,,,,,,,,,,,,,,,,,,false
meeru adoresu,email address,メールアドレス,,,,,,,,,,,,,,,,,,false
meishi,noun,めいし、名詞,,,,,,,,,,,,,,,,,,false
mushiro,rather,むしろ,,,,,,,,,,,,,,,,,,false
mushamusha,"munch, crunch",ムシャムシャ, ,,,,,,,,,,,,,,,,,false
mitai,"used to express resemblence; to say something looks like something else; 「みたい」 can be attached directly to nouns, adjectives, and verbs just like particles.used to express resemblence; to say something looks like something else",みたい,犬みたい (looks like a dog); ないみたい (doesn't look like a dog); 犬だったみたい (looked like a dog); 犬じゃなかったみたい (didn't look like a dog),,,,,,,,,,,,,,,,,false
miitingu,meeting,ミーティング,,,,,,,,,,,,,,,,,,false
mama de,as it is,ままで,あのままで,,,,,,,,,,,,,,,,,false
mafuraa,scarf,マフラー, 赤い（あかい）マフラー,,,,,,,,,,,,,,,,,false
manekko,copycat; imitator,まねっこ,,,,,,,,,,,,,,,,,,false
matomo [na],the front; honestly; directness; up front,まともな,,,,,,,,,,,,,,,,,,false
matome,conclusion; summary; settlement,まとめ,,,,,,,,,,,,,,,,,,false
matomari,ordered by; grouped by,まとまり,,,,,,,,,,,,,,,,,,false
made,until; up to the time of (something's) happening; so far as,まで,kuru made (until he/she/it comes);,,,,,,,,,,,,,,,,,false
makkura,total darkness,まっ暗,,,,,,,,,,,,,,,,,,false
masshuruumu,mushrooms,マッシュルーム,,,,,,,,,,,,,,,,,,false
machinee,matinee,マチネー,,,,,,,,,,,,,,,,,,false
mada odoru ki shinai,I don't feel like dancing yet.,まだ踊る気しない。,,,,,,,,,,,,,,,,,,false
mataha,or,または,,,,,,,,,,,,,,,,,,false
masume,measure (n.); graph paper (often used for scaling objects),ます目,,,,,,,,,,,,,,,,,,false
masumasu ,increasingly ,ますます,,,,,,,,,,,,,,,,,,false
mazushii,poor; needy,まずしい,Sekai niwa mazushii kurashi o shiteiru hito ga takusan iru. (There are many people who live poorly in the world.),,,,,,,,,,,,,,,,,false
mazui; hidoi,It's awful (taste).,"まずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどいまずい
ひどい",,,,,,,,,,,,,,,,,,false
mazu,first; in the first place; about; almost; first of all; at first,まず,"Mazu shukudai o shite kara, asobinasai. (Finish your homework first, then play.)",,,,,,,,,,,,,,,,,false
majikku,magic marker,マジック,,,,,,,,,,,,,,,,,,false
masa ni ~ no you,just like ~,まさに～のよう,,,,,,,,,,grammar,,,,,,,,false
mausu,computer mouse,マウス,,,,,,,,,,,,,,,,,,false
maaketto,marketplace; market,マーケット,,,,,,,,,,,,,,,,,,false
maaku,mark,マーク,,,,,,,,,,,,,,,,,,false
honma ni,really,ほんまに,,,,,,,,,,,,,,,,,,false
porori,crying; tears dropping; water dropping; falling off; falling down,ぽろり,,,,,,,,,,,,,,,,,,false
boroboro,"old, crumbled, torn, and wrinkled? (i.e.,  paper)",ぼろぼろ,,,,,,,,,,,,,,,,,,false
borante(x)ia,volunteer,ボランティア,,,,,,,,,,,,,,,,,,false
hora; horahora,look!; look out!; hey!; look at me!; there you are!,ホラ,,,,,,,,,,,,,,,,,,false
boyaboya,"carelessly; inattentively; absentmindedly; doing nothing; long and disheveled (e.g., hair); flairing up (e.g., fire); rising (e.g., steam)",ぼやぼや,,,,,,,,,,,,,,,,,,false
homeru,to praise (～を); to say nice things,ほめる；褒める,,homemasu,,,,,homeraremasu,,,,,,,,,,,false
hotondo ~nai,just a little; almost none; not most; not much,ほとんど～ない,,,,,,,,,,grammar,,,,,,,,false
hotondo,most; almost; nearly all; all but; hardly (any) (can be used both positively and negatively),ほとんど,"hotondo no ~ (most of ~);  ほとんどのアメリカ人は 日本語ができない。 hotondo no amerika jin wa nihongo ga dekinai. Most Americans can't speak Japanese.
Hotondo niji desu. (It is almost two o'clock.)",,,,,,,,,,,,,,,,,false
hodonaku,soon; before long; shortly thereafter,ほどなく,,,,,,,,,,,,,,,,,,false
hodo,as much as; as…as; about some; or so; such; approximately; about; to the extent of; not as ~ as ~ + negative predicate,ほど,"私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)私はあなたほど忙しくありません。(I'm not as busy as you.)
これほどおいしい物はありません。(There's nothing as delicious as this.)
足が痛くなるほど歩きました。(I walked so much that my feet hurt.)
ishuukan hodo de dekimasu (It can be done in about a week.)
千円です。(It's about 1,000 yen.)
それほどじゃありません。(not to that extent.)
A ha B hodo yoku arimasen. (A is not as good as B.)",,,,,,,,,,,,,,,,,false
